EmployeeID,FirstName,LastName,CompanyEmail,DesignationID,TeamID,IsActive,TicketID,TicketNumber,Subject,Description,StatusCode,PriorityCode,CreatedAt,ClosedAt,AssignedToID
755,Jennifer,Price,jennifer.price@echobyte.com,2,18,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
756,Sarah,Martin,sarah.martin@echobyte.com,6,17,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
757,Mikayla,Cisneros,mikayla.cisneros@echobyte.com,4,16,0,27,TKT-2025-0027,DNS resolution failures - need immediate assistance,Network connectivity is intermittent in lobby. I need this resolved urgently as it affects communicating with clients.,Closed,LOW,2025-01-07 13:14:00.000,2025-01-08 10:14:00.000,756
758,Richard,Jenkins,richard.jenkins@echobyte.com,10,13,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
759,Yolanda,Meyer,yolanda.meyer@echobyte.com,4,16,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
760,April,Alvarez,april.alvarez@echobyte.com,9,15,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
761,Victor,Moore,victor.moore@echobyte.com,10,8,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
762,Kevin,Craig,kevin.craig@echobyte.com,1,16,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
763,Vincent,Downs,vincent.downs@echobyte.com,6,23,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
764,Tyler,Burke,tyler.burke@echobyte.com,3,27,1,81,TKT-2024-0081,Teams showing error messages after installing new software,I'm having trouble with Adobe Photoshop (Version: Ubuntu 20.04 LTS). The application not responding when I try to joining meetings. I've tried clearing cache but the problem continues.,Closed,LOW,2024-10-09 09:06:00.000,2024-10-09 19:06:00.000,751
765,Michael,Griffith,michael.griffith@echobyte.com,3,24,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
766,Justin,Cabrera,justin.cabrera@echobyte.com,3,17,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
767,Jacob,Mcdonald,jacob.mcdonald@echobyte.com,8,2,1,47,TKT-2025-0047,Cannot access CRM system - account locked,"Since this morning, I've been unable to account creation in CRM system. This is affecting completing my work.",Closed,MED,2025-05-02 14:44:00.000,2025-05-03 01:44:00.000,426
768,Richard,Davidson,richard.davidson@echobyte.com,1,15,1,150,TKT-2024-0150,Unable to connect to WiFi on Dell laptop - battery not charging,"Device: Dell laptop
Model: MacBook Pro 2022
Issue: slow performance
When it happens: connecting to external monitor
Impact: complete my reports
Steps taken: restarting the device",Closed,MED,2024-08-02 15:32:00.000,2024-08-02 23:32:00.000,447
769,Claudia,Poole,claudia.poole@echobyte.com,5,20,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
770,David,Gomez,david.gomez@echobyte.com,2,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
771,Katherine,Washington,katherine.washington@echobyte.com,4,11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
772,Judy,Chavez,judy.chavez@echobyte.com,5,27,1,187,TKT-2025-0187,Network connectivity problem: not connecting,I'm experiencing Cannot connect to corporate VPN in office. This started yesterday and I've tried restarting router. This is preventing me from attending important meetings.,Closed,LOW,2025-06-09 15:05:00.000,2025-06-10 06:05:00.000,75
773,Natasha,Wilson,natasha.wilson@echobyte.com,10,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
774,David,Moore,david.moore@echobyte.com,5,8,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
775,Christopher,Shaw,christopher.shaw@echobyte.com,6,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
776,James,Byrd,james.byrd@echobyte.com,1,23,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
777,Melanie,Scott,melanie.scott@echobyte.com,5,18,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
778,Melanie,Mcmillan,melanie.mcmillan@echobyte.com,7,15,1,28,TKT-2024-0028,Account access denied - urgent assistance needed,"I'm trying to access Active Directory but getting password expired. I need this resolved as it's preventing me from completing my work. I've tried checking email for reset links.

URGENT: This is affecting critical business operations and needs immediate attention.",Closed,HIGH,2024-10-31 14:50:00.000,2024-11-01 00:50:00.000,326
779,Elaine,Pearson,elaine.pearson@echobyte.com,4,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
780,Christopher,Andrews,christopher.andrews@echobyte.com,1,10,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
781,Edward,Morrison,edward.morrison@echobyte.com,2,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
782,Bradley,Sanchez,bradley.sanchez@echobyte.com,7,17,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
783,Bobby,Riley,bobby.riley@echobyte.com,8,17,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
784,Robert,Rice,robert.rice@echobyte.com,4,10,1,60,TKT-2025-0060,Need help with access rights in CRM system,"System: shared drives
Issue: permission error
User: contractor
Impact: accessing project files
Steps taken: contacting my manager",Closed,MED,2025-07-23 15:49:00.000,2025-07-24 04:49:00.000,338
785,Sarah,Johnson,sarah.johnson1@echobyte.com,2,15,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
786,Jennifer,Jones,jennifer.jones@echobyte.com,1,5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
787,Lori,Brown,lori.brown@echobyte.com,9,11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
788,Nicole,Garcia,nicole.garcia@echobyte.com,8,18,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
789,David,Anderson,david.anderson@echobyte.com,9,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
790,Jason,Jones,jason.jones@echobyte.com,3,11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
791,Ryan,Bullock,ryan.bullock@echobyte.com,2,17,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
792,Craig,Herrera,craig.herrera@echobyte.com,10,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
793,John,West,john.west@echobyte.com,10,24,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
794,John,Phillips,john.phillips@echobyte.com,2,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
795,Michael,Lara,michael.lara@echobyte.com,4,26,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
796,Suzanne,Steele,suzanne.steele@echobyte.com,7,18,1,167,TKT-2025-0167,Cannot connect to corporate network in conference room,I'm experiencing Slow internet speed in specific areas in meeting room. This started last week and I've tried trying different locations. This is preventing me from communicating with clients.,Closed,LOW,2025-01-19 12:01:00.000,2025-01-20 07:01:00.000,245
797,Jacob,Lloyd,jacob.lloyd@echobyte.com,7,18,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
798,Lauren,Li,lauren.li@echobyte.com,6,7,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
799,Lisa,Zhang,lisa.zhang@echobyte.com,5,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
800,Michael,Briggs,michael.briggs@echobyte.com,1,21,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
801,Carlos,Phillips,carlos.phillips@echobyte.com,2,12,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
802,Zachary,Alexander,zachary.alexander@echobyte.com,1,18,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
803,Kenneth,Crane,kenneth.crane@echobyte.com,5,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
804,Jonathan,Ramsey,jonathan.ramsey@echobyte.com,3,9,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
805,Thomas,Kim,thomas.kim@echobyte.com,10,26,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
806,Christine,Meadows,christine.meadows@echobyte.com,9,11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
807,Deborah,Ball,deborah.ball@echobyte.com,6,15,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
808,Robert,Miller,robert.miller@echobyte.com,8,23,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
809,Rodney,Moreno,rodney.moreno@echobyte.com,2,5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
810,Andrew,Nelson,andrew.nelson@echobyte.com,6,6,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
811,Valerie,Sanchez,valerie.sanchez@echobyte.com,5,20,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
812,Heather,Rush,heather.rush@echobyte.com,8,20,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
813,Joseph,Matthews,joseph.matthews@echobyte.com,1,13,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
814,Mary,Mendez,mary.mendez@echobyte.com,7,16,1,26,TKT-2024-0026,Need permission changes for shared drives,"Since last week, I've been unable to password reset in Active Directory. This is affecting completing my work.",Closed,LOW,2024-11-06 16:05:00.000,2024-11-07 08:05:00.000,231
815,Holly,Huang,holly.huang@echobyte.com,6,25,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
816,Susan,Hanna,susan.hanna@echobyte.com,7,12,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
817,Scott,Martin,scott.martin@echobyte.com,7,21,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
818,Toni,Salazar,toni.salazar@echobyte.com,2,26,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
819,Sophia,Wilson,sophia.wilson@echobyte.com,3,20,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
820,Christy,Byrd,christy.byrd@echobyte.com,6,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
821,Stephen,Hernandez,stephen.hernandez@echobyte.com,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
822,Katherine,Bass,katherine.bass@echobyte.com,6,20,1,57,TKT-2025-0057,Cannot access shared network drives - need immediate assistance,Network connectivity is not connecting in meeting room. I need this resolved urgently as it affects accessing critical files.,Closed,LOW,2025-06-26 16:18:00.000,2025-06-27 04:18:00.000,730
823,Charles,Kent,charles.kent@echobyte.com,7,15,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
824,Dana,Abbott,dana.abbott@echobyte.com,5,17,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
825,Kyle,Hill,kyle.hill@echobyte.com,10,20,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
826,Stephanie,Santos,stephanie.santos@echobyte.com,2,13,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
827,Ryan,Mcdaniel,ryan.mcdaniel@echobyte.com,6,8,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
828,Ashley,Garcia,ashley.garcia@echobyte.com,8,11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
829,Robert,Rush,robert.rush@echobyte.com,10,18,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
830,Shawn,Garcia,shawn.garcia@echobyte.com,7,12,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
831,Karen,Reed,karen.reed@echobyte.com,2,7,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
832,John,Mcfarland,john.mcfarland@echobyte.com,3,22,1,77,TKT-2024-0077,Need help with Excel - crashing,"Since yesterday's system restart, Adobe Photoshop has been not responding. I need this resolved quickly as it affects team collaboration.",Closed,LOW,2024-12-02 11:12:00.000,2024-12-03 05:12:00.000,634
833,Jacob,Bush,jacob.bush@echobyte.com,3,13,1,2,TKT-2025-0002,WiFi connection very slow in lobby,I'm experiencing Network printer not responding in cafeteria. This started yesterday and I've tried restarting router. This is preventing me from accessing critical files.,Closed,MED,2025-01-31 13:05:00.000,2025-02-01 01:05:00.000,530
834,Kaitlyn,Elliott,kaitlyn.elliott@echobyte.com,1,20,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
835,Jessica,Coleman,jessica.coleman@echobyte.com,6,24,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
836,Ricky,Mccormick,ricky.mccormick@echobyte.com,3,5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
837,Amy,Walker,amy.walker@echobyte.com,10,8,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
838,Lance,Ross,lance.ross@echobyte.com,7,21,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
839,Matthew,White,matthew.white@echobyte.com,8,26,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
840,Joanne,Meyer,joanne.meyer@echobyte.com,5,7,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
841,Tammy,Morrison,tammy.morrison@echobyte.com,10,19,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
842,Cindy,Munoz,cindy.munoz@echobyte.com,10,21,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
843,Brian,Hanson,brian.hanson@echobyte.com,9,10,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
844,William,Rodriguez,william.rodriguez@echobyte.com,5,12,1,12,TKT-2025-0012,WiFi connection intermittent in lobby,"Location: office
Issue: Network printer not responding
Symptoms: not connecting
Steps taken: checking network settings
Impact: communicating with clients",Closed,LOW,2025-04-17 13:56:00.000,2025-04-18 10:56:00.000,674
845,Jordan,Flores,jordan.flores@echobyte.com,6,20,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
846,Melanie,Payne,melanie.payne@echobyte.com,4,17,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
847,Stephanie,Mccoy,stephanie.mccoy@echobyte.com,4,23,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
848,Lauren,Anderson,lauren.anderson@echobyte.com,10,19,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
849,James,Obrien,james.obrien@echobyte.com,8,16,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
850,Teresa,Perry,teresa.perry@echobyte.com,8,21,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
851,Travis,Bishop,travis.bishop@echobyte.com,4,1,1,32,TKT-2024-0032,Network connectivity problem: very slow,I'm experiencing Cannot access shared network drives in cafeteria. This started last week and I've tried checking network settings. This is preventing me from accessing critical files.,Closed,LOW,2024-11-28 14:49:00.000,2024-11-29 12:49:00.000,292
851,Travis,Bishop,travis.bishop@echobyte.com,4,1,1,181,TKT-2024-0181,MacBook overheating when charge,My MacBook (Model: ThinkPad P15) started blue screen after system restart. I've tried Cleared browser cache and cookies but the issue persists. This is affecting my ability to work remotely.,Closed,MED,2024-11-02 16:20:00.000,2024-11-03 02:20:00.000,357
852,Richard,Evans,richard.evans@echobyte.com,7,25,1,198,TKT-2025-0198,Account permission error - urgent assistance needed,"System: shared drives
Issue: permission error
User: contractor
Impact: completing my work
Steps taken: trying different passwords",Closed,MED,2025-05-27 12:38:00.000,2025-05-28 04:38:00.000,223
853,Bradley,Browning,bradley.browning@echobyte.com,6,26,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
854,Megan,Lowery,megan.lowery@echobyte.com,8,5,1,37,TKT-2024-0037,Cannot connect to WiFi in conference room,"Location: office
Issue: Slow internet speed in specific areas
Symptoms: very slow
Steps taken: checking network settings
Impact: accessing critical files

URGENT: This is affecting critical business operations and needs immediate attention.",Closed,HIGH,2024-08-28 10:34:00.000,2024-08-28 15:34:00.000,371
855,Theresa,Peterson,theresa.peterson@echobyte.com,4,25,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
856,Nathaniel,Rogers,nathaniel.rogers@echobyte.com,4,20,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
857,Jonathan,Marks,jonathan.marks@echobyte.com,6,9,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
858,Christina,Butler,christina.butler@echobyte.com,9,25,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
859,Juan,Rice,juan.rice@echobyte.com,6,17,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
860,Daniel,Williams,daniel.williams@echobyte.com,1,7,1,196,TKT-2025-0196,Hardware issue with ThinkPad: overheating,I'm experiencing slow performance with my laptop. The problem started this morning and I've attempted updating drivers. This is preventing me from complete my reports.,Closed,MED,2025-04-01 09:12:00.000,2025-04-01 18:12:00.000,458
860,Daniel,Williams,daniel.williams@echobyte.com,1,7,1,110,TKT-2025-0110,Need help with PowerPoint - freezing,"I'm having trouble with Zoom (Version: Windows 11 Pro 22H2). The application crashing when I try to joining meetings. I've tried checking for updates but the problem continues.

URGENT: This is affecting critical business operations and needs immediate attention.",Closed,HIGH,2025-03-04 13:08:00.000,2025-03-04 20:08:00.000,567
861,Vanessa,Guerrero,vanessa.guerrero@echobyte.com,9,19,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
862,Erika,Cook,erika.cook@echobyte.com,3,25,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
863,Steven,Mccullough,steven.mccullough@echobyte.com,4,21,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
864,Anita,Aguilar,anita.aguilar@echobyte.com,2,11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
865,Timothy,Molina,timothy.molina@echobyte.com,5,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
866,Adam,French,adam.french@echobyte.com,7,8,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
867,Christopher,Hawkins,christopher.hawkins@echobyte.com,10,2,1,144,TKT-2024-0144,Unable to joining meetings in Adobe Photoshop - Network Error: DNS_PROBE_FINISHED_NXDOMAIN,"Since yesterday's system restart, Excel has been crashing. I need this resolved quickly as it affects my daily communication.",Closed,MED,2024-11-09 15:06:00.000,2024-11-09 23:06:00.000,504
868,Travis,Williams,travis.williams@echobyte.com,7,12,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
869,Ernest,Cummings,ernest.cummings@echobyte.com,1,4,1,78,TKT-2024-0078,Teams showing error messages after yesterday's system restart,I'm having trouble with Adobe Photoshop (Version: Windows 10 Pro 21H2). The application not responding when I try to opening attachments. I've tried clearing cache but the problem continues.,Closed,LOW,2024-10-01 09:47:00.000,2024-10-02 07:47:00.000,162
870,Samantha,Herrera,samantha.herrera@echobyte.com,6,5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
